payment_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_avg_amount,transaction_time,hour,day_of_week,recovered,recovery_amount
pay_demo_002878,cust_0003,24262.51,INR,netbanking,authentication_failed,2,20,3,5973.48,2026-08-03T08:53:02.159208,8,0,1,20775.25
pay_demo_002879,cust_0559,26272.92,INR,netbanking,network_error,1,9,0,15279.61,2026-04-02T17:00:02.159235,17,3,0,0.0
pay_demo_002880,cust_0232,44325.2,INR,credit_card,card_declined,2,20,2,23977.44,2026-06-23T04:35:02.159253,4,1,0,0.0
pay_demo_002881,cust_0479,15065.83,INR,upi,card_declined,1,7,4,20611.06,2026-05-20T15:12:02.159269,15,2,0,0.0
pay_demo_002882,cust_0817,28542.57,INR,netbanking,authentication_failed,1,9,1,10420.65,2026-03-11T20:17:02.159285,20,2,0,0.0
pay_demo_002883,cust_0985,29889.92,INR,upi,bank_timeout,1,11,4,17429.11,2026-07-10T11:28:02.159304,11,4,1,26043.99
pay_demo_002884,cust_0401,23334.43,INR,upi,card_declined,1,3,2,27707.07,2026-08-10T04:47:02.159321,4,0,0,0.0
pay_demo_002885,cust_0653,45086.15,INR,credit_card,upi_failure,3,12,0,4647.57,2026-07-30T10:26:02.159337,10,3,0,0.0
pay_demo_002886,cust_0753,46475.27,INR,upi,network_error,2,14,2,23883.68,2026-04-18T23:53:02.159373,23,5,1,45533.03
pay_demo_002887,cust_0951,30253.51,INR,credit_card,upi_failure,1,16,2,6167.66,2026-03-21T03:57:02.159399,3,5,0,0.0
pay_demo_002888,cust_0005,20531.03,INR,netbanking,insufficient_funds,2,10,0,14660.53,2026-06-02T15:38:02.159415,15,1,1,19218.82
pay_demo_002889,cust_0791,34575.33,INR,debit_card,bank_timeout,1,5,5,2903.88,2026-08-15T21:53:02.159433,21,5,0,0.0
pay_demo_002890,cust_0933,27245.37,INR,credit_card,bank_timeout,1,11,4,28569.62,2026-03-31T01:32:02.159449,1,1,1,25472.76
pay_demo_002891,cust_0013,46600.25,INR,debit_card,network_error,1,15,3,2902.65,2026-04-25T02:01:02.159469,2,5,1,40954.02
pay_demo_002892,cust_0354,20658.11,INR,netbanking,bank_timeout,2,9,0,4322.3,2026-03-02T12:02:02.159486,12,0,1,18581.84
pay_demo_002893,cust_0987,19729.59,INR,credit_card,authentication_failed,1,18,2,6660.6,2026-05-05T11:27:02.159507,11,1,0,0.0
pay_demo_002894,cust_0266,5942.11,INR,netbanking,card_declined,1,13,0,777.0,2026-06-17T16:43:02.159524,16,2,1,5340.11
pay_demo_002895,cust_0978,32871.54,INR,netbanking,authentication_failed,1,7,0,19352.06,2026-04-29T17:00:02.159543,17,2,1,29063.27
pay_demo_002896,cust_0182,13356.99,INR,netbanking,authentication_failed,2,14,2,27416.06,2026-04-22T15:07:02.159560,15,2,0,0.0
pay_demo_002897,cust_0349,5992.26,INR,upi,upi_failure,1,17,0,17806.14,2026-03-01T09:16:02.159576,9,6,1,5814.28
pay_demo_002898,cust_0864,6029.97,INR,upi,upi_failure,1,10,2,5284.84,2026-08-14T09:24:02.159593,9,4,0,0.0
pay_demo_002899,cust_0799,42465.76,INR,debit_card,network_error,2,9,3,12699.92,2026-07-28T20:56:02.159614,20,1,0,0.0
pay_demo_002900,cust_0053,24309.02,INR,netbanking,card_declined,1,14,2,9052.94,2026-05-30T10:41:02.159633,10,5,0,0.0
pay_demo_002901,cust_0473,7662.93,INR,netbanking,insufficient_funds,1,18,1,9233.28,2026-06-02T15:19:02.159649,15,1,1,6541.92
pay_demo_002902,cust_0209,29082.51,INR,debit_card,authentication_failed,1,11,5,12797.44,2026-05-08T11:16:02.159666,11,4,1,27294.51
pay_demo_002903,cust_0612,9263.42,INR,netbanking,bank_timeout,1,4,3,23562.74,2026-04-28T22:23:02.159687,22,1,0,0.0
pay_demo_002904,cust_0786,43142.65,INR,netbanking,card_declined,1,11,3,1705.97,2026-03-13T17:26:02.159703,17,4,1,40327.6
pay_demo_002905,cust_0846,20432.14,INR,netbanking,insufficient_funds,1,18,1,26440.58,2026-05-06T21:20:02.159720,21,2,0,0.0
pay_demo_002906,cust_0805,4452.87,INR,netbanking,insufficient_funds,3,3,1,16840.01,2026-05-12T18:51:02.159735,18,1,1,4226.23
pay_demo_002907,cust_0034,20461.96,INR,credit_card,upi_failure,1,7,1,20690.12,2026-06-27T22:12:02.159753,22,5,1,17831.87
pay_demo_002908,cust_0632,29551.45,INR,credit_card,upi_failure,1,0,3,24524.66,2026-08-20T11:26:02.159769,11,3,0,0.0
pay_demo_002909,cust_0998,13077.78,INR,credit_card,authentication_failed,2,12,4,10641.8,2026-07-25T17:41:02.159786,17,5,0,0.0
pay_demo_002910,cust_0449,26976.75,INR,netbanking,upi_failure,2,19,2,3165.15,2026-04-20T13:47:02.159801,13,0,0,0.0
pay_demo_002911,cust_0494,35827.04,INR,upi,bank_timeout,2,8,2,16166.34,2026-04-07T13:44:02.159817,13,1,1,33310.41
pay_demo_002912,cust_0799,47364.68,INR,credit_card,bank_timeout,1,18,5,22726.58,2026-04-16T23:46:02.159836,23,3,0,0.0
pay_demo_002913,cust_0171,18233.08,INR,debit_card,insufficient_funds,1,0,2,7803.65,2026-05-06T10:14:02.159855,10,2,0,0.0
pay_demo_002914,cust_0310,48537.02,INR,debit_card,upi_failure,2,15,4,25859.38,2026-05-11T06:29:02.159873,6,0,0,0.0
pay_demo_002915,cust_0653,48037.15,INR,netbanking,bank_timeout,1,1,1,21802.15,2026-07-25T18:55:02.159889,18,5,1,42626.53
pay_demo_002916,cust_0077,45869.25,INR,upi,bank_timeout,1,10,4,12337.87,2026-05-13T17:25:02.159906,17,2,1,44325.88
pay_demo_002917,cust_0678,6759.58,INR,netbanking,network_error,1,15,1,27630.72,2026-04-17T08:50:02.159925,8,4,1,6583.53
pay_demo_002918,cust_0717,3999.18,INR,credit_card,upi_failure,1,13,1,17500.18,2026-07-30T08:04:02.159943,8,3,1,3799.14
pay_demo_002919,cust_0402,15623.53,INR,upi,card_declined,1,6,1,16486.11,2026-04-20T23:32:02.159960,23,0,0,0.0
pay_demo_002920,cust_0005,1165.43,INR,upi,authentication_failed,1,16,3,9710.47,2026-03-05T21:53:02.159975,21,3,0,0.0
pay_demo_002921,cust_0962,1255.87,INR,credit_card,authentication_failed,2,0,0,21833.18,2026-04-24T12:43:02.159993,12,4,1,1136.54
pay_demo_002922,cust_0279,3527.8,INR,debit_card,network_error,1,4,5,26014.21,2026-08-10T22:07:02.160010,22,0,0,0.0
pay_demo_002923,cust_0910,13599.19,INR,netbanking,insufficient_funds,2,10,5,22321.78,2026-08-02T12:52:02.160028,12,6,0,0.0
pay_demo_002924,cust_0416,34111.11,INR,netbanking,upi_failure,1,1,1,26097.77,2026-05-18T22:32:02.160047,22,0,0,0.0
pay_demo_002925,cust_0548,45445.67,INR,debit_card,upi_failure,2,6,1,895.21,2026-05-24T07:31:02.160062,7,6,0,0.0
pay_demo_002926,cust_0146,45123.93,INR,credit_card,card_declined,1,20,0,13074.22,2026-08-05T15:41:02.160082,15,2,1,41370.3
pay_demo_002927,cust_0609,7845.75,INR,credit_card,card_declined,1,8,5,20077.96,2026-06-01T07:17:02.160099,7,0,0,0.0
pay_demo_002928,cust_0103,31123.85,INR,netbanking,bank_timeout,1,1,5,3652.29,2026-05-09T08:24:02.160114,8,5,1,31036.16
pay_demo_002929,cust_0999,24272.69,INR,credit_card,bank_timeout,1,11,0,17357.99,2026-08-16T20:08:02.160131,20,6,1,22679.25
pay_demo_002930,cust_0563,36246.36,INR,debit_card,insufficient_funds,1,4,4,13773.92,2026-08-27T15:26:02.160148,15,3,0,0.0
pay_demo_002931,cust_0663,42579.63,INR,netbanking,network_error,1,5,4,27329.99,2026-06-01T06:22:02.160163,6,0,0,0.0
pay_demo_002932,cust_0931,18723.31,INR,debit_card,bank_timeout,1,6,4,19554.77,2026-08-06T14:24:02.160179,14,3,1,16377.86
pay_demo_002933,cust_0020,45221.08,INR,netbanking,upi_failure,2,14,2,21031.74,2026-07-30T14:04:02.160199,14,3,1,39682.75
pay_demo_002934,cust_0575,40572.99,INR,credit_card,network_error,1,12,1,10701.9,2026-08-07T07:03:02.160217,7,4,0,0.0
pay_demo_002935,cust_0559,12039.18,INR,upi,insufficient_funds,1,18,3,21964.71,2026-06-28T03:35:02.160234,3,6,0,0.0
pay_demo_002936,cust_0726,39512.31,INR,netbanking,insufficient_funds,2,8,2,6142.45,2026-06-10T17:22:02.160252,17,2,0,0.0
pay_demo_002937,cust_0905,17261.87,INR,debit_card,network_error,2,16,3,5361.33,2026-05-23T12:32:02.160268,12,5,1,14958.23
pay_demo_002938,cust_0926,20423.81,INR,debit_card,insufficient_funds,2,20,0,25130.08,2026-03-23T05:59:02.160285,5,0,1,19697.43
pay_demo_002939,cust_0232,13656.49,INR,upi,authentication_failed,1,9,3,17644.88,2026-05-12T22:22:02.160302,22,1,0,0.0
pay_demo_002940,cust_0032,36105.55,INR,debit_card,bank_timeout,1,13,5,10952.93,2026-06-30T08:36:02.160319,8,1,1,31379.94
pay_demo_002941,cust_0901,8556.07,INR,netbanking,authentication_failed,2,4,1,11296.04,2026-03-28T19:03:02.160336,19,5,0,0.0
pay_demo_002942,cust_0034,11197.02,INR,credit_card,bank_timeout,1,2,5,28745.22,2026-03-19T22:04:02.160352,22,3,1,9685.85
pay_demo_002943,cust_0341,7585.76,INR,credit_card,bank_timeout,2,3,3,5938.23,2026-07-12T11:43:02.160372,11,6,0,0.0
pay_demo_002944,cust_0934,3478.51,INR,netbanking,upi_failure,1,0,0,19206.97,2026-04-16T15:54:02.160388,15,3,1,3435.94
pay_demo_002945,cust_0817,11294.16,INR,debit_card,network_error,1,8,3,24133.26,2026-07-17T18:26:02.160405,18,4,1,10512.67
pay_demo_002946,cust_0249,41736.39,INR,debit_card,network_error,1,13,5,14698.33,2026-04-27T21:40:02.160422,21,0,1,37036.01
pay_demo_002947,cust_0610,1189.98,INR,credit_card,insufficient_funds,1,5,5,9385.25,2026-06-28T11:42:02.160447,11,6,1,1013.37
pay_demo_002948,cust_0737,10299.06,INR,upi,network_error,1,20,0,13253.56,2026-05-03T10:58:02.160465,10,6,1,10089.99
pay_demo_002949,cust_0661,15725.85,INR,credit_card,card_declined,1,7,5,21317.11,2026-06-07T15:20:02.160482,15,6,1,15580.4
pay_demo_002950,cust_0732,46069.63,INR,credit_card,authentication_failed,1,12,4,15034.92,2026-07-22T00:17:02.160498,0,2,0,0.0
pay_demo_002951,cust_0768,3246.02,INR,netbanking,card_declined,3,8,4,7126.7,2026-07-08T14:48:02.160514,14,2,0,0.0
pay_demo_002952,cust_0701,28813.52,INR,upi,upi_failure,1,6,5,23447.25,2026-03-29T18:12:02.160532,18,6,1,28776.1
pay_demo_002953,cust_0356,8890.97,INR,netbanking,network_error,1,10,3,6344.78,2026-04-19T20:05:02.160554,20,6,1,7852.48
pay_demo_002954,cust_0021,46725.84,INR,credit_card,upi_failure,1,20,5,6641.65,2026-07-12T16:35:02.160571,16,6,0,0.0
pay_demo_002955,cust_0318,5253.25,INR,credit_card,insufficient_funds,1,15,2,1138.34,2026-04-04T06:39:02.160587,6,5,0,0.0
pay_demo_002956,cust_0196,35786.05,INR,netbanking,insufficient_funds,1,7,2,1822.26,2026-08-09T11:59:02.160603,11,6,0,0.0
pay_demo_002957,cust_0129,12577.2,INR,credit_card,upi_failure,1,0,3,21406.7,2026-05-26T12:42:02.160619,12,1,0,0.0
pay_demo_002958,cust_0548,42988.13,INR,upi,network_error,3,8,5,29931.17,2026-08-14T15:53:02.160635,15,4,0,0.0
pay_demo_002959,cust_0156,44788.98,INR,debit_card,upi_failure,1,2,0,18015.07,2026-07-18T12:10:02.160759,12,5,0,0.0
pay_demo_002960,cust_0382,42821.38,INR,credit_card,upi_failure,1,1,3,23235.5,2026-08-08T05:57:02.160792,5,5,0,0.0
pay_demo_002961,cust_0865,12623.42,INR,debit_card,bank_timeout,1,7,5,20813.21,2026-03-24T15:03:02.160820,15,1,1,12172.94
pay_demo_002962,cust_0071,30900.23,INR,netbanking,bank_timeout,1,15,2,11059.3,2026-07-27T11:35:02.160838,11,0,1,29961.83
pay_demo_002963,cust_0178,47947.86,INR,credit_card,upi_failure,1,0,3,4049.58,2026-05-14T19:08:02.160858,19,3,1,46883.95
pay_demo_002964,cust_0688,33546.82,INR,debit_card,authentication_failed,1,10,1,773.11,2026-08-27T09:35:02.160875,9,3,0,0.0
pay_demo_002965,cust_0963,3843.25,INR,upi,upi_failure,1,10,4,17090.12,2026-05-21T07:11:02.160892,7,3,1,3473.43
pay_demo_002966,cust_0668,21117.34,INR,netbanking,card_declined,2,9,1,20732.24,2026-03-03T11:01:02.160911,11,1,0,0.0
pay_demo_002967,cust_0935,46676.92,INR,upi,authentication_failed,2,1,0,1801.87,2026-06-16T10:16:02.160927,10,1,1,40347.86
pay_demo_002968,cust_0052,36687.44,INR,credit_card,card_declined,2,16,4,16939.41,2026-04-12T04:49:02.160946,4,6,0,0.0
pay_demo_002969,cust_0040,14196.17,INR,netbanking,authentication_failed,1,7,4,15928.58,2026-05-15T07:32:02.160964,7,4,0,0.0
pay_demo_002970,cust_0725,26875.71,INR,debit_card,bank_timeout,1,11,3,27963.43,2026-08-16T12:22:02.160981,12,6,1,22986.2
pay_demo_002971,cust_0606,19214.11,INR,netbanking,network_error,1,5,3,14619.67,2026-04-15T23:02:02.161000,23,2,1,17713.01
pay_demo_002972,cust_0160,35783.88,INR,credit_card,bank_timeout,2,17,0,20360.27,2026-06-14T09:53:02.161019,9,6,1,33810.08
pay_demo_002973,cust_0470,10696.76,INR,netbanking,upi_failure,1,16,1,21950.98,2026-08-20T06:48:02.161038,6,3,1,9172.02
pay_demo_002974,cust_0410,30262.29,INR,debit_card,bank_timeout,1,11,2,18423.16,2026-07-06T10:33:02.161056,10,0,1,29770.67
pay_demo_002975,cust_0267,19498.91,INR,debit_card,network_error,1,13,3,16042.23,2026-05-13T09:39:02.161072,9,2,1,16774.07
pay_demo_002976,cust_0575,17013.79,INR,netbanking,bank_timeout,1,9,2,13217.67,2026-05-30T02:24:02.161097,2,5,1,16492.16
pay_demo_002977,cust_0841,20228.1,INR,debit_card,insufficient_funds,2,2,4,1940.03,2026-03-20T03:34:02.161119,3,4,0,0.0
pay_demo_002978,cust_0215,29510.85,INR,credit_card,bank_timeout,2,4,2,16113.05,2026-05-31T10:41:02.161136,10,6,1,28441.47
pay_demo_002979,cust_0220,12163.28,INR,netbanking,authentication_failed,1,7,0,20471.7,2026-08-02T11:31:02.161153,11,6,0,0.0
pay_demo_002980,cust_0705,27949.03,INR,upi,network_error,2,13,0,11449.71,2026-04-09T08:19:02.161169,8,3,1,24401.04
pay_demo_002981,cust_0873,5354.12,INR,debit_card,authentication_failed,1,11,2,10441.95,2026-08-21T02:59:02.161186,2,4,0,0.0
pay_demo_002982,cust_0351,14930.21,INR,upi,network_error,3,1,5,17125.76,2026-04-09T17:26:02.161202,17,3,0,0.0
pay_demo_002983,cust_0867,24899.58,INR,netbanking,insufficient_funds,1,15,1,9640.76,2026-08-03T11:49:02.161218,11,0,1,21213.91
pay_demo_002984,cust_0818,39719.01,INR,debit_card,insufficient_funds,1,1,0,1382.31,2026-08-07T14:48:02.161259,14,4,1,35625.2
pay_demo_002985,cust_0630,15499.23,INR,credit_card,bank_timeout,1,8,0,13411.65,2026-04-04T05:21:02.161280,5,5,1,14134.0
pay_demo_002986,cust_0278,20782.95,INR,netbanking,insufficient_funds,1,15,5,6242.22,2026-08-02T07:24:02.161298,7,6,0,0.0
pay_demo_002987,cust_0818,19004.09,INR,credit_card,upi_failure,1,10,5,12424.5,2026-08-26T18:54:02.161314,18,2,0,0.0
pay_demo_002988,cust_0256,2060.28,INR,credit_card,upi_failure,1,12,5,14308.88,2026-08-01T18:39:02.161330,18,5,0,0.0
pay_demo_002989,cust_0081,33032.9,INR,upi,upi_failure,1,16,5,5397.05,2026-04-20T23:41:02.161347,23,0,0,0.0
pay_demo_002990,cust_0072,20758.32,INR,netbanking,bank_timeout,2,3,1,6916.54,2026-07-26T08:29:02.161363,8,6,0,0.0
pay_demo_002991,cust_0567,14836.86,INR,debit_card,card_declined,1,1,4,16927.78,2026-07-09T10:57:02.161378,10,3,0,0.0
pay_demo_002992,cust_0335,7198.65,INR,netbanking,network_error,1,17,2,9431.01,2026-07-19T23:53:02.161394,23,6,0,0.0
pay_demo_002993,cust_0164,40002.39,INR,debit_card,authentication_failed,1,8,4,16554.49,2026-05-19T17:16:02.161410,17,1,1,34425.04
pay_demo_002994,cust_0890,23182.18,INR,netbanking,bank_timeout,1,1,1,28319.15,2026-07-30T07:00:02.161452,7,3,1,22123.16
pay_demo_002995,cust_0390,34016.19,INR,upi,upi_failure,2,19,1,20251.32,2026-05-15T23:38:02.161505,23,4,0,0.0
pay_demo_002996,cust_0088,1420.46,INR,netbanking,bank_timeout,2,18,5,4162.14,2026-08-01T05:11:02.161548,5,5,1,1377.76
pay_demo_002997,cust_0129,36735.16,INR,netbanking,authentication_failed,1,4,2,21925.29,2026-05-15T06:27:02.161571,6,4,0,0.0
pay_demo_002998,cust_0686,38897.72,INR,debit_card,bank_timeout,3,7,2,2815.51,2026-08-04T17:14:02.161589,17,1,1,33470.09
pay_demo_002999,cust_0107,5721.04,INR,upi,upi_failure,1,10,0,21073.52,2026-06-29T18:42:02.161609,18,0,0,0.0
pay_demo_003000,cust_0652,5969.04,INR,upi,upi_failure,1,1,4,11154.18,2026-08-27T05:15:02.161625,5,3,0,0.0
pay_demo_003001,cust_0282,39660.77,INR,netbanking,card_declined,1,16,3,16033.73,2026-08-10T23:50:02.161642,23,0,0,0.0
pay_demo_003002,cust_0108,13281.27,INR,debit_card,card_declined,1,15,1,28417.8,2026-07-19T09:42:02.161658,9,6,1,12606.7
pay_demo_003003,cust_0484,30062.25,INR,upi,card_declined,2,0,1,6836.44,2026-05-04T15:46:02.161679,15,0,0,0.0
pay_demo_003004,cust_0634,31443.9,INR,netbanking,bank_timeout,1,7,1,18449.53,2026-06-30T11:15:02.161698,11,1,1,31300.85
pay_demo_003005,cust_0630,14588.74,INR,credit_card,authentication_failed,1,9,0,627.06,2026-05-21T23:48:02.161715,23,3,1,12767.69
pay_demo_003006,cust_0778,40491.42,INR,debit_card,insufficient_funds,2,20,4,1841.46,2026-04-24T11:47:02.161733,11,4,0,0.0
pay_demo_003007,cust_0090,34335.17,INR,upi,bank_timeout,1,17,4,12478.37,2026-06-03T14:36:02.161750,14,2,0,0.0
pay_demo_003008,cust_0806,4912.13,INR,debit_card,insufficient_funds,1,12,2,1128.89,2026-06-17T09:44:02.161768,9,2,1,4875.72
pay_demo_003009,cust_0410,23301.18,INR,debit_card,network_error,1,20,5,17724.41,2026-04-17T05:45:02.161787,5,4,1,21584.23
pay_demo_003010,cust_0530,3652.95,INR,upi,authentication_failed,1,3,0,29652.72,2026-05-03T10:02:02.161804,10,6,1,3517.88
pay_demo_003011,cust_0456,24417.07,INR,credit_card,authentication_failed,1,18,2,18067.79,2026-07-07T22:34:02.161822,22,1,0,0.0
pay_demo_003012,cust_0541,5342.52,INR,upi,card_declined,1,13,0,29784.66,2026-06-17T05:01:02.161839,5,2,1,4677.55
pay_demo_003013,cust_0096,13548.87,INR,debit_card,bank_timeout,2,11,2,25551.64,2026-05-11T09:45:02.161855,9,0,1,11978.79
pay_demo_003014,cust_0239,33346.05,INR,debit_card,authentication_failed,1,13,5,27805.72,2026-05-24T18:48:02.161872,18,6,0,0.0
pay_demo_003015,cust_0582,49284.79,INR,netbanking,authentication_failed,1,6,5,7407.08,2026-06-26T23:06:02.161890,23,4,1,48817.57
pay_demo_003016,cust_0057,15693.61,INR,credit_card,card_declined,1,11,1,21720.56,2026-07-30T00:23:02.161908,0,3,0,0.0
pay_demo_003017,cust_0490,32450.21,INR,netbanking,insufficient_funds,1,14,1,28865.11,2026-06-11T10:18:02.161924,10,3,1,32026.92
pay_demo_003018,cust_0280,25427.03,INR,credit_card,insufficient_funds,2,17,2,25451.03,2026-05-23T13:20:02.161942,13,5,1,22542.08
pay_demo_003019,cust_0637,7841.01,INR,netbanking,authentication_failed,2,17,3,20081.55,2026-06-22T01:57:02.161959,1,0,0,0.0
pay_demo_003020,cust_0948,47956.15,INR,debit_card,network_error,1,3,3,27563.62,2026-05-20T09:03:02.161975,9,2,1,41002.83
pay_demo_003021,cust_0007,18391.51,INR,upi,card_declined,2,10,3,18421.99,2026-07-28T01:55:02.161992,1,1,0,0.0
pay_demo_003022,cust_0398,6985.12,INR,upi,card_declined,1,18,4,18564.49,2026-05-25T15:37:02.162011,15,0,0,0.0
pay_demo_003023,cust_0310,20152.08,INR,netbanking,bank_timeout,1,9,5,29326.82,2026-03-15T13:39:02.162030,13,6,0,0.0
pay_demo_003024,cust_0498,444.15,INR,credit_card,network_error,2,8,5,4403.45,2026-03-02T20:16:02.162045,20,0,0,0.0
pay_demo_003025,cust_0554,49281.12,INR,netbanking,authentication_failed,1,4,2,10003.55,2026-03-26T03:59:02.162062,3,3,0,0.0
pay_demo_003026,cust_0338,1387.91,INR,credit_card,card_declined,3,0,0,20170.87,2026-07-30T02:13:02.162078,2,3,0,0.0
pay_demo_003027,cust_0768,2958.06,INR,debit_card,card_declined,1,2,4,14060.36,2026-04-06T15:12:02.162099,15,0,0,0.0
pay_demo_003028,cust_0259,48403.55,INR,upi,insufficient_funds,2,7,0,1882.92,2026-04-07T07:54:02.162118,7,1,0,0.0
pay_demo_003029,cust_0671,38236.32,INR,debit_card,authentication_failed,3,18,4,2011.4,2026-03-06T02:06:02.162134,2,4,1,37738.51
pay_demo_003030,cust_0840,28121.98,INR,netbanking,card_declined,1,6,0,2310.16,2026-03-10T15:29:02.162153,15,1,0,0.0
pay_demo_003031,cust_0128,24790.75,INR,netbanking,authentication_failed,1,13,2,29098.1,2026-05-12T21:24:02.162171,21,1,1,21587.18
pay_demo_003032,cust_0074,38650.58,INR,credit_card,insufficient_funds,1,6,0,16024.94,2026-05-18T14:55:02.162189,14,0,0,0.0
pay_demo_003033,cust_0493,19343.44,INR,credit_card,bank_timeout,1,13,2,23055.02,2026-03-04T03:35:02.162215,3,2,1,18204.74
pay_demo_003034,cust_0434,25435.8,INR,debit_card,authentication_failed,1,2,3,25504.69,2026-05-08T16:02:02.162233,16,4,1,24812.37
pay_demo_003035,cust_0151,11421.34,INR,upi,authentication_failed,1,7,5,5800.7,2026-06-01T19:12:02.162250,19,0,1,11249.5
pay_demo_003036,cust_0153,44298.46,INR,netbanking,card_declined,2,5,3,26697.87,2026-06-27T09:25:02.162267,9,5,0,0.0
pay_demo_003037,cust_0267,30329.67,INR,debit_card,insufficient_funds,2,10,1,27256.42,2026-05-13T15:46:02.162284,15,2,0,0.0
pay_demo_003038,cust_0309,34252.95,INR,debit_card,insufficient_funds,2,20,3,23118.95,2026-04-11T10:30:02.162301,10,5,0,0.0
pay_demo_003039,cust_0116,43630.99,INR,upi,bank_timeout,1,7,1,1866.8,2026-06-23T23:24:02.162317,23,1,1,41716.89
pay_demo_003040,cust_0026,16159.63,INR,netbanking,card_declined,1,10,2,21223.18,2026-03-28T02:20:02.162334,2,5,1,15630.57
pay_demo_003041,cust_0058,38591.99,INR,netbanking,authentication_failed,2,15,4,14627.82,2026-03-24T22:52:02.162351,22,1,0,0.0
pay_demo_003042,cust_0945,17945.27,INR,upi,authentication_failed,1,8,3,28634.62,2026-04-30T18:55:02.162370,18,3,1,16363.73
pay_demo_003043,cust_0908,36279.01,INR,netbanking,card_declined,2,6,1,6112.72,2026-04-19T14:58:02.162391,14,6,0,0.0
pay_demo_003044,cust_0549,39855.94,INR,credit_card,network_error,1,19,4,17249.33,2026-04-24T09:13:02.162407,9,4,1,35236.91
pay_demo_003045,cust_0467,48514.53,INR,credit_card,network_error,2,15,4,9817.49,2026-05-31T21:26:02.162426,21,6,1,48235.6
pay_demo_003046,cust_0836,7473.23,INR,netbanking,upi_failure,1,2,0,14644.79,2026-07-03T11:03:02.162446,11,4,0,0.0
pay_demo_003047,cust_0467,790.1,INR,netbanking,insufficient_funds,3,12,5,14158.98,2026-05-09T20:56:02.162463,20,5,0,0.0
pay_demo_003048,cust_0165,18365.44,INR,debit_card,authentication_failed,2,6,1,1403.56,2026-08-24T07:00:02.162479,7,0,1,16606.47
pay_demo_003049,cust_0980,12612.39,INR,credit_card,network_error,3,20,2,29829.68,2026-04-06T19:30:02.162498,19,0,1,11602.78
pay_demo_003050,cust_0985,45473.82,INR,credit_card,bank_timeout,1,15,5,21625.44,2026-04-15T17:57:02.162515,17,2,1,39824.37
pay_demo_003051,cust_0452,11630.48,INR,netbanking,upi_failure,2,9,4,10793.6,2026-07-11T23:32:02.162532,23,5,0,0.0
pay_demo_003052,cust_0137,527.86,INR,netbanking,bank_timeout,1,4,4,14363.83,2026-03-08T21:35:02.162547,21,6,1,502.67
pay_demo_003053,cust_0165,24604.83,INR,netbanking,insufficient_funds,1,10,0,5131.8,2026-06-05T12:41:02.162567,12,4,1,21251.34
pay_demo_003054,cust_0727,1170.31,INR,debit_card,bank_timeout,1,3,4,9455.45,2026-04-12T15:17:02.162585,15,6,1,1017.39
pay_demo_003055,cust_0440,43880.25,INR,credit_card,authentication_failed,1,6,3,816.69,2026-05-04T19:54:02.162601,19,0,0,0.0
pay_demo_003056,cust_0247,16247.49,INR,credit_card,authentication_failed,1,7,0,21308.99,2026-07-10T02:45:02.162617,2,4,1,15474.44
pay_demo_003057,cust_0899,40999.89,INR,debit_card,insufficient_funds,3,10,1,17442.31,2026-05-08T05:53:02.162633,5,4,0,0.0
pay_demo_003058,cust_0870,47843.76,INR,upi,network_error,1,13,5,12193.66,2026-07-27T10:09:02.162649,10,0,1,47125.04
pay_demo_003059,cust_0437,30688.37,INR,netbanking,authentication_failed,1,0,1,6587.07,2026-08-27T15:39:02.162665,15,3,0,0.0
pay_demo_003060,cust_0286,45512.1,INR,upi,bank_timeout,1,13,3,8285.14,2026-05-02T00:01:02.162683,0,5,1,43366.94
pay_demo_003061,cust_0295,14649.46,INR,debit_card,network_error,1,10,5,19848.7,2026-04-24T10:43:02.162700,10,4,1,12765.62
pay_demo_003062,cust_0969,20761.13,INR,credit_card,network_error,1,4,2,3328.83,2026-05-28T23:42:02.162717,23,3,1,20194.71
pay_demo_003063,cust_0670,30570.01,INR,netbanking,network_error,1,13,0,22058.83,2026-07-09T20:41:02.162740,20,3,1,29820.08
pay_demo_003064,cust_0726,16704.55,INR,credit_card,authentication_failed,1,5,1,19989.44,2026-04-08T22:42:02.162758,22,2,0,0.0
pay_demo_003065,cust_0516,41905.17,INR,credit_card,card_declined,1,20,2,7432.84,2026-06-19T00:59:02.162774,0,4,0,0.0
pay_demo_003066,cust_0978,35031.95,INR,debit_card,card_declined,3,5,2,22511.48,2026-03-07T17:24:02.162791,17,5,0,0.0
pay_demo_003067,cust_0373,2526.8,INR,upi,bank_timeout,1,10,1,24603.6,2026-06-07T07:19:02.162807,7,6,1,2312.81
pay_demo_003068,cust_0186,23257.74,INR,credit_card,card_declined,1,2,3,8652.63,2026-03-30T23:47:02.162825,23,0,1,19838.41
pay_demo_003069,cust_0931,48199.28,INR,upi,authentication_failed,2,15,0,25184.72,2026-05-09T21:11:02.162843,21,5,1,47395.66
pay_demo_003070,cust_0864,15613.01,INR,credit_card,insufficient_funds,1,7,2,28739.71,2026-06-04T01:13:02.162860,1,3,1,13961.97
pay_demo_003071,cust_0749,18350.38,INR,credit_card,bank_timeout,1,11,4,12499.57,2026-06-06T09:31:02.162876,9,5,1,17248.21
pay_demo_003072,cust_0874,4595.51,INR,credit_card,card_declined,3,17,1,1040.48,2026-06-10T13:33:02.162893,13,2,1,4189.96
